Time-Stamp,DeviceID,DeviceType,Status,MAX_High_Current,MIN_High_Current,MAX_Mid_Current,MIN_Mid_Current,MAX_Low_Current,MIN_Low_Current,MAX_Off_Current,MIN_Off_Current,SW1,Current-1,SW2,Current-2,SW3,Current-3,SW4,Current-4,Lot_ID,Issue-Name,Print_Status,Firmware_Version
2024-07-04 14:16:01,F4CE3673C20748CF,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1011 mA,off,12 mA,1,1009 mA,2,876 mA,DEMO-L202411,,1,
2024-07-03 15:06:02,F4CE3673F4939A77,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,781 mA,off,11 mA,1,978 mA,2,822 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE3674D6A6CDFB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,834 mA,off,11 mA,1,930 mA,2,908 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE3675D6A6F60B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,965 mA,off,11 mA,1,882 mA,2,972 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE3675E6FAD4F2,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1067 mA,off,10 mA,1,892 mA,2,890 mA,DEMO-L202411,,1,
2024-07-04 14:34:19,F4CE3675FBC9DA3B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,935 mA,off,11 mA,1,762 mA,2,883 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36776F679FA4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,905 mA,off,11 mA,1,1086 mA,2,987 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE367771352BDC,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,829 mA,off,10 mA,1,1022 mA,2,925 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36789D851CEF,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1014 mA,off,11 mA,1,837 mA,2,798 mA,DEMO-L202411,,1,
2024-07-02 10:12:23,F4CE3678FD2EE470,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,884 mA,OFF,10 mA,LOW,900 mA,MID,866 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE3679782E3B42,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,895 mA,off,11 mA,1,810 mA,2,1042 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3679F1596531,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,934 mA,off,12 mA,1,975 mA,2,1053 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE367A5CB02B22,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1033 mA,off,12 mA,1,854 mA,2,1051 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE367BA90DF196,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1005 mA,off,11 mA,1,914 mA,2,979 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE367C67FD23B6,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,995 mA,off,12 mA,1,813 mA,2,1007 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE367CAE80269C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,880 mA,off,10 mA,1,850 mA,2,861 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE367CF0E6857E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1069 mA,off,11 mA,1,822 mA,2,898 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE367D682495A4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1014 mA,off,11 mA,1,877 mA,2,1045 mA,DEMO-L202411,,1,
2024-07-12 13:56:51,F4CE367E2198275E,Actuator Controller 3CH,NG,1500,20,1500,20,1500,20,15,4,,,,,,,,,DEMO-L202411,Controller Chip,1,
2024-07-04 14:16:01,F4CE367E2C4AF5E7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,939 mA,off,10 mA,1,1009 mA,2,745 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE367ED31B3F10,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,799 mA,off,11 mA,1,829 mA,2,996 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE367F04317A7B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,846 mA,OFF,12 mA,LOW,1098 mA,MID,937 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE367F345EACBB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,927 mA,off,10 mA,1,1075 mA,2,1095 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE367F952BC409,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,839 mA,off,12 mA,1,817 mA,2,1110 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE368004436F2E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,880 mA,off,10 mA,1,1040 mA,2,972 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE3680DA6D4357,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,888 mA,off,13 mA,1,919 mA,2,880 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE3680F7FAB612,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,825 mA,off,10 mA,1,997 mA,2,971 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE3681DC098A3E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,945 mA,off,11 mA,1,1095 mA,2,916 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE3681F926D70E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,872 mA,off,11 mA,1,992 mA,2,909 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3682488FBF36,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,938 mA,off,11 mA,1,969 mA,2,1077 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE3682958BF7AA,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1004 mA,off,11 mA,1,1016 mA,2,1019 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36832A20A6E1,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,983 mA,off,10 mA,1,1083 mA,2,884 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3683D91E1A2D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1108 mA,off,12 mA,1,1003 mA,2,871 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3683DF958EA2,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,885 mA,off,8 mA,1,839 mA,2,816 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3683F8C61167,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1036 mA,off,11 mA,1,1059 mA,2,853 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE368419B77B7B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1033 mA,off,10 mA,1,790 mA,2,1008 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE368477CB1515,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1044 mA,off,12 mA,1,936 mA,2,1058 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE3684B2454F0C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,944 mA,off,11 mA,1,906 mA,2,880 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE3684BC3CFA41,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1005 mA,off,11 mA,1,743 mA,2,1031 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE3684C6A2576D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1017 mA,off,10 mA,1,1014 mA,2,971 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36855ED97D60,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,956 mA,off,11 mA,1,886 mA,2,805 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE3685C3D7A304,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1008 mA,off,10 mA,1,828 mA,2,955 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3685DC0BC197,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,814 mA,off,11 mA,1,969 mA,2,1029 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36864EA62196,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,1036 mA,OFF,10 mA,LOW,1005 mA,MID,1039 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3686E935CEED,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1008 mA,off,11 mA,1,1119 mA,2,1119 mA,DEMO-L202411,,1,
2024-07-04 14:16:01,F4CE3686F4AE8CF8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,797 mA,off,10 mA,1,915 mA,2,973 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE3687363DA3AF,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,801 mA,off,11 mA,1,1017 mA,2,878 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE368814893266,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,993 mA,off,12 mA,1,994 mA,2,1007 mA,DEMO-L202411,,1,
2024-07-01 12:55:38,F4CE368861307883,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1050 mA,off,11 mA,1,886 mA,2,867 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE3688ABC4EE50,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,950 mA,off,10 mA,1,819 mA,2,1006 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3688B37A73B4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,939 mA,off,11 mA,1,954 mA,2,925 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE3688C7E3F438,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,999 mA,off,12 mA,1,875 mA,2,928 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE3688E4BBC8F3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1030 mA,off,10 mA,1,870 mA,2,1003 mA,DEMO-L202411,,1,
2024-07-04 14:16:01,F4CE3688E8696F58,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,815 mA,OFF,11 mA,LOW,1008 mA,MID,962 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36891BA608BC,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,981 mA,off,13 mA,1,1059 mA,2,1029 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36897A5C2C9D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,811 mA,off,12 mA,1,949 mA,2,838 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE368A1543AF94,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,768 mA,off,13 mA,1,909 mA,2,797 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE368A413D03EF,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,776 mA,off,11 mA,1,1023 mA,2,796 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE368C9B9DC446,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,871 mA,off,12 mA,1,890 mA,2,918 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE368CC0C589A3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,923 mA,off,10 mA,1,973 mA,2,994 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE368D33D46E35,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,986 mA,off,10 mA,1,1080 mA,2,853 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE368DEAEF9983,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,963 mA,off,11 mA,1,887 mA,2,870 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE368E6E2E61F4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,927 mA,off,11 mA,1,918 mA,2,1015 mA,DEMO-L202411,,1,
2024-07-01 16:06:31,F4CE368F4873E150,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1020 mA,off,11 mA,1,937 mA,2,900 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE368F9F4EA3E8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,848 mA,off,12 mA,1,809 mA,2,960 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE3690470484B8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,897 mA,off,11 mA,1,865 mA,2,1080 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE3690D491CFD8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1081 mA,off,11 mA,1,1075 mA,2,928 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36911CB3E8B7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1031 mA,off,11 mA,1,1057 mA,2,864 mA,DEMO-L202411,,1,
2024-07-01 15:12:35,F4CE369140104505,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,961 mA,off,10 mA,1,1011 mA,2,1015 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3691489AF18D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1029 mA,off,10 mA,1,1038 mA,2,972 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36917E23CA4F,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1066 mA,off,11 mA,1,1082 mA,2,882 mA,DEMO-L202411,,1,
2024-07-01 15:12:35,F4CE36919A1C7922,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,919 mA,OFF,11 mA,LOW,938 mA,MID,891 mA,DEMO-L202411,,1,
2024-07-02 10:18:00,F4CE36920E4F24D4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,863 mA,off,11 mA,1,879 mA,2,915 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE369246A9DC89,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,952 mA,off,10 mA,1,799 mA,2,829 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36929CC222C6,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,834 mA,off,10 mA,1,794 mA,2,960 mA,DEMO-L202411,,1,
2024-07-04 14:16:01,F4CE369306FD124F,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,946 mA,off,12 mA,1,751 mA,2,961 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE369341A81A67,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1067 mA,off,13 mA,1,910 mA,2,845 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36934D12743B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,873 mA,off,9 mA,1,1078 mA,2,1082 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE369402273F5B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,894 mA,off,12 mA,1,1003 mA,2,1100 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36941811CA8C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,821 mA,off,10 mA,1,845 mA,2,921 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE369421452561,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,852 mA,off,11 mA,1,931 mA,2,1013 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE369437A85D9E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,1013 mA,OFF,10 mA,LOW,1023 mA,MID,1039 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE369488127784,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,958 mA,off,11 mA,1,939 mA,2,886 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3694A2C58179,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,926 mA,off,10 mA,1,834 mA,2,995 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE3695A0FAE7F8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,927 mA,OFF,11 mA,LOW,1027 mA,MID,983 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3695E827E21B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1060 mA,off,11 mA,1,1056 mA,2,949 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE3696AD483B3C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,971 mA,off,10 mA,1,889 mA,2,1054 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3696DC16DF70,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,894 mA,off,13 mA,1,997 mA,2,1053 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE369754D7E641,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1011 mA,off,11 mA,1,757 mA,2,929 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE3697853969C8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,994 mA,off,12 mA,1,1076 mA,2,949 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36979DB6731E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,889 mA,off,11 mA,1,1067 mA,2,869 mA,DEMO-L202411,,1,
2024-07-08 17:24:36,F4CE3697F6DF8732,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,306 mA,off,11 mA,1,839 mA,2,809 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36988ECA537C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,824 mA,off,11 mA,1,995 mA,2,986 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3698FDC52B0C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,908 mA,off,10 mA,1,1071 mA,2,1020 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3699442A53B7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,878 mA,off,11 mA,1,940 mA,2,1009 mA,DEMO-L202411,,1,
2024-07-01 16:06:31,F4CE3699FA773BC9,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,830 mA,off,9 mA,1,823 mA,2,910 mA,DEMO-L202411,,1,
2024-07-02 10:01:46,F4CE369A285EED79,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,935 mA,off,11 mA,1,878 mA,2,872 mA,DEMO-L202411,,1,
2024-07-01 15:38:46,F4CE369AB41B500C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,904 mA,OFF,12 mA,LOW,1000 mA,MID,896 mA,DEMO-L202411,,1,
2024-07-01 13:04:24,F4CE369B9C45227F,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,939 mA,off,13 mA,1,891 mA,2,1021 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE369BA8F50719,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,873 mA,off,12 mA,1,1020 mA,2,882 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE369BAE27D99D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,1005 mA,OFF,12 mA,LOW,908 mA,MID,849 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE369BBA1C6D94,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,953 mA,off,11 mA,1,1005 mA,2,818 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE369D1053CFD7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,916 mA,off,10 mA,1,752 mA,2,1000 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE369D2A8FE58B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,905 mA,off,9 mA,1,1049 mA,2,1018 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE369D86291D7D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,870 mA,off,9 mA,1,1090 mA,2,881 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE369DF7B477DD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1159 mA,off,12 mA,1,857 mA,2,1103 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE369E12DF708E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,999 mA,off,10 mA,1,888 mA,2,900 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE369EA426D977,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1006 mA,off,12 mA,1,959 mA,2,823 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE369EE515A816,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,848 mA,off,10 mA,1,861 mA,2,1038 mA,DEMO-L202411,,1,
2024-07-03 15:06:02,F4CE369F24864B95,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,825 mA,off,11 mA,1,1009 mA,2,925 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE369F58BF8EA9,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1001 mA,off,10 mA,1,833 mA,2,901 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE369FA237AEE4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1038 mA,off,11 mA,1,924 mA,2,1076 mA,DEMO-L202411,,1,
2024-07-02 10:18:00,F4CE369FC0758135,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,868 mA,off,10 mA,1,983 mA,2,977 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36A00C0DD559,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1045 mA,off,11 mA,1,908 mA,2,903 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36A09832B49C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,861 mA,off,12 mA,1,991 mA,2,1003 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36A11E68DF19,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,981 mA,off,11 mA,1,810 mA,2,748 mA,DEMO-L202411,,1,
2024-07-04 14:16:01,F4CE36A1ADD6142B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,862 mA,off,11 mA,1,935 mA,2,800 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36A315318D06,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1038 mA,off,12 mA,1,1095 mA,2,918 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36A3AADE215D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,864 mA,off,11 mA,1,996 mA,2,855 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36A3B1039480,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1042 mA,off,10 mA,1,960 mA,2,986 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36A54EE99F5D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1161 mA,off,10 mA,1,941 mA,2,1168 mA,DEMO-L202411,,1,
2024-07-01 12:55:38,F4CE36A561FC4A8A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,855 mA,off,10 mA,1,869 mA,2,875 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36A5905A643D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,915 mA,off,10 mA,1,1023 mA,2,904 mI,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36A5ACB94D09,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,986 mA,off,10 mA,1,1013 mA,2,909 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36A8FE79C887,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,851 mA,off,10 mA,1,887 mA,2,920 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36A934202BE7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1094 mA,off,11 mA,1,1110 mA,2,876 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36A9961002B3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,842 mA,OFF,10 mA,LOW,1079 mA,MID,991 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36AA62D49171,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,882 mA,OFF,12 mA,LOW,915 mA,MID,988 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE36ABE333D455,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1027 mA,off,11 mA,1,935 mA,2,943 mA,DEMO-L202411,,1,
2024-07-01 15:12:35,F4CE36AC1D8BEEDB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,911 mA,off,11 mA,1,976 mA,2,1025 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36AC80E7E33E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1020 mA,off,11 mA,1,935 mA,2,971 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE36AC983AC588,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,918 mA,off,12 mA,1,921 mA,2,880 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36ACE17B4629,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,854 mA,off,10 mA,1,972 mA,2,947 mA,DEMO-L202411,,1,
